address,tagged,lat,lng,full
"Blk 22, ST. GEORGE'S RD, Singapore",False,,,
"Blk 97, WHAMPOA DR, Singapore",False,,,
"Blk 10, JLN BATU, Singapore",False,,,
"Blk 6, BOON KENG RD, Singapore",False,,,
"Blk 5, BOON KENG RD, Singapore",False,,,
"Blk 2B, UPP BOON KENG RD, Singapore",False,,,
"Blk 49, JLN BAHAGIA, Singapore",False,,,
"Blk 38, JLN BAHAGIA, Singapore",False,,,
"Blk 103, JLN RAJAH, Singapore",False,,,
"Blk 816, JELLICOE RD, Singapore",False,,,
"Blk 64, MARINE DR, Singapore",False,,,
"Blk 4, MARINE TER, Singapore",False,,,
"Blk 65, MARINE DR, Singapore",False,,,
"Blk 66, MARINE DR, Singapore",False,,,
"Blk 35, MARINE CRES, Singapore",False,,,
"Blk 62, MARINE DR, Singapore",False,,,
"Blk 34, MARINE CRES, Singapore",False,,,
"Blk 55, MARINE TER, Singapore",False,,,
"Blk 17, MARINE TER, Singapore",False,,,
"Blk 79, MARINE DR, Singapore",False,,,
"Blk 28, MARINE CRES, Singapore",False,,,
"Blk 73, MARINE DR, Singapore",False,,,
"Blk 78, MARINE DR, Singapore",False,,,
"Blk 5, CHANGI VILLAGE RD, Singapore",False,,,
"Blk 229, PASIR RIS ST 21, Singapore",False,,,
"Blk 103, PASIR RIS ST 12, Singapore",False,,,
"Blk 427, PASIR RIS DR 6, Singapore",False,,,
"Blk 142, PASIR RIS ST 11, Singapore",False,,,
"Blk 127, PASIR RIS ST 11, Singapore",False,,,
"Blk 762, PASIR RIS ST 71, Singapore",False,,,
"Blk 106, PASIR RIS ST 12, Singapore",False,,,
"Blk 472, PASIR RIS DR 6, Singapore",False,,,
"Blk 255, PASIR RIS ST 21, Singapore",False,,,
"Blk 723, PASIR RIS ST 72, Singapore",False,,,
"Blk 252, PASIR RIS ST 21, Singapore",False,,,
"Blk 215, PASIR RIS ST 21, Singapore",False,,,
"Blk 458, PASIR RIS DR 4, Singapore",False,,,
"Blk 742, PASIR RIS ST 71, Singapore",False,,,
"Blk 122, PASIR RIS ST 11, Singapore",False,,,
"Blk 119, PASIR RIS ST 11, Singapore",False,,,
"Blk 417, PASIR RIS DR 6, Singapore",False,,,
"Blk 561, PASIR RIS ST 51, Singapore",False,,,
"Blk 758, PASIR RIS ST 71, Singapore",False,,,
"Blk 198, PASIR RIS ST 12, Singapore",False,,,
"Blk 751, PASIR RIS ST 71, Singapore",False,,,
"Blk 428, PASIR RIS DR 6, Singapore",False,,,
"Blk 759, PASIR RIS ST 71, Singapore",False,,,
"Blk 113, PASIR RIS ST 11, Singapore",False,,,
"Blk 516, PASIR RIS ST 52, Singapore",False,,,
"Blk 515, PASIR RIS ST 52, Singapore",False,,,
"Blk 637, PASIR RIS DR 1, Singapore",False,,,
"Blk 186, PASIR RIS ST 11, Singapore",False,,,
"Blk 486, PASIR RIS DR 4, Singapore",False,,,
"Blk 272, PASIR RIS ST 21, Singapore",False,,,
"Blk 572, PASIR RIS ST 53, Singapore",False,,,
"Blk 147, PASIR RIS ST 13, Singapore",False,,,
"Blk 636, PASIR RIS DR 1, Singapore",False,,,
"Blk 638, PASIR RIS DR 1, Singapore",False,,,
"Blk 566, PASIR RIS ST 51, Singapore",False,,,
"Blk 740, PASIR RIS ST 71, Singapore",False,,,
"Blk 635, PASIR RIS DR 1, Singapore",False,,,
"Blk 752, PASIR RIS ST 71, Singapore",False,,,
"Blk 251, PASIR RIS ST 21, Singapore",False,,,
"Blk 253, PASIR RIS ST 21, Singapore",False,,,
"Blk 513, PASIR RIS ST 52, Singapore",False,,,
"Blk 555, PASIR RIS ST 51, Singapore",False,,,
"Blk 557, PASIR RIS ST 51, Singapore",False,,,
"Blk 217, PASIR RIS ST 21, Singapore",False,,,
"Blk 161, PASIR RIS ST 13, Singapore",False,,,
"Blk 250, PASIR RIS ST 21, Singapore",False,,,
"Blk 630, PASIR RIS DR 3, Singapore",False,,,
"Blk 237, PASIR RIS ST 21, Singapore",False,,,
"Blk 612, ELIAS RD, Singapore",False,,,
"Blk 208, PASIR RIS ST 21, Singapore",False,,,
"Blk 244, PASIR RIS ST 21, Singapore",False,,,
"Blk 207, PASIR RIS ST 21, Singapore",False,,,
"Blk 158, PASIR RIS ST 13, Singapore",False,,,
"Blk 713, PASIR RIS ST 72, Singapore",False,,,
"Blk 500, PASIR RIS ST 52, Singapore",False,,,
"Blk 510, PASIR RIS ST 52, Singapore",False,,,
"Blk 129, PASIR RIS ST 11, Singapore",False,,,
"Blk 540, PASIR RIS ST 51, Singapore",False,,,
"Blk 135, EDGEDALE PLAINS, Singapore",False,,,
"Blk 102D, PUNGGOL FIELD, Singapore",False,,,
"Blk 101D, PUNGGOL FIELD, Singapore",False,,,
"Blk 173C, PUNGGOL FIELD, Singapore",False,,,
"Blk 133, EDGEDALE PLAINS, Singapore",False,,,
"Blk 178, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 202B, PUNGGOL FIELD, Singapore",False,,,
"Blk 105C, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 196A, PUNGGOL FIELD, Singapore",False,,,
"Blk 196D, PUNGGOL FIELD, Singapore",False,,,
"Blk 126C, EDGEDALE PLAINS, Singapore",False,,,
"Blk 104A, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 294, PUNGGOL CTRL, Singapore",False,,,
"Blk 636B, PUNGGOL DR, Singapore",False,,,
"Blk 204A, PUNGGOL FIELD, Singapore",False,,,
"Blk 175A, PUNGGOL FIELD, Singapore",False,,,
"Blk 101A, PUNGGOL FIELD, Singapore",False,,,
"Blk 636A, PUNGGOL DR, Singapore",False,,,
"Blk 118, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 632B, PUNGGOL DR, Singapore",False,,,
"Blk 203B, PUNGGOL FIELD, Singapore",False,,,
"Blk 638A, PUNGGOL DR, Singapore",False,,,
"Blk 195C, PUNGGOL RD, Singapore",False,,,
"Blk 204D, PUNGGOL FIELD, Singapore",False,,,
"Blk 181, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 130, EDGEDALE PLAINS, Singapore",False,,,
"Blk 102B, PUNGGOL FIELD, Singapore",False,,,
"Blk 165A, PUNGGOL CTRL, Singapore",False,,,
"Blk 642D, PUNGGOL DR, Singapore",False,,,
"Blk 204C, PUNGGOL FIELD, Singapore",False,,,
"Blk 176D, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 635A, PUNGGOL DR, Singapore",False,,,
"Blk 106A, PUNGGOL FIELD, Singapore",False,,,
"Blk 101C, PUNGGOL FIELD, Singapore",False,,,
"Blk 195D, PUNGGOL RD, Singapore",False,,,
"Blk 633B, PUNGGOL DR, Singapore",False,,,
"Blk 138, EDGEDALE PLAINS, Singapore",False,,,
"Blk 195E, PUNGGOL RD, Singapore",False,,,
"Blk 633A, PUNGGOL DR, Singapore",False,,,
"Blk 635C, PUNGGOL DR, Singapore",False,,,
"Blk 186, PUNGGOL CTRL, Singapore",False,,,
"Blk 116, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 174A, EDGEDALE PLAINS, Singapore",False,,,
"Blk 103C, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 638C, PUNGGOL DR, Singapore",False,,,
"Blk 199D, PUNGGOL FIELD, Singapore",False,,,
"Blk 126D, EDGEDALE PLAINS, Singapore",False,,,
"Blk 173B, PUNGGOL FIELD, Singapore",False,,,
"Blk 196B, PUNGGOL FIELD, Singapore",False,,,
"Blk 165B, PUNGGOL CTRL, Singapore",False,,,
"Blk 109A, EDGEDALE PLAINS, Singapore",False,,,
"Blk 174D, EDGEDALE PLAINS, Singapore",False,,,
"Blk 110C, PUNGGOL FIELD, Singapore",False,,,
"Blk 172A, EDGEDALE PLAINS, Singapore",False,,,
"Blk 295, PUNGGOL CTRL, Singapore",False,,,
"Blk 128D, PUNGGOL FIELD WALK, Singapore",False,,,
"Blk 203A, PUNGGOL FIELD, Singapore",False,,,
"Blk 641A, PUNGGOL DR, Singapore",False,,,
"Blk 107D, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 110A, PUNGGOL FIELD, Singapore",False,,,
"Blk 641B, PUNGGOL DR, Singapore",False,,,
"Blk 637A, PUNGGOL DR, Singapore",False,,,
"Blk 160B, PUNGGOL CTRL, Singapore",False,,,
"Blk 299, PUNGGOL CTRL, Singapore",False,,,
"Blk 171A, EDGEDALE PLAINS, Singapore",False,,,
"Blk 637C, PUNGGOL DR, Singapore",False,,,
"Blk 637D, PUNGGOL DR, Singapore",False,,,
"Blk 160A, PUNGGOL CTRL, Singapore",False,,,
"Blk 192, PUNGGOL CTRL, Singapore",False,,,
"Blk 293, PUNGGOL CTRL, Singapore",False,,,
"Blk 32, TANGLIN HALT RD, Singapore",False,,,
"Blk 96, C'WEALTH CRES, Singapore",False,,,
"Blk 95, C'WEALTH DR, Singapore",False,,,
"Blk 64, C'WEALTH DR, Singapore",False,,,
"Blk 88, C'WEALTH CL, Singapore",False,,,
"Blk 108, C'WEALTH CRES, Singapore",False,,,
"Blk 36, TANGLIN HALT RD, Singapore",False,,,
"Blk 38, TANGLIN HALT RD, Singapore",False,,,
"Blk 41, TANGLIN HALT RD, Singapore",False,,,
"Blk 25, TANGLIN HALT RD, Singapore",False,,,
"Blk 45, TANGLIN HALT RD, Singapore",False,,,
"Blk 65, C'WEALTH DR, Singapore",False,,,
"Blk 94, C'WEALTH DR, Singapore",False,,,
"Blk 83, C'WEALTH CL, Singapore",False,,,
"Blk 113, C'WEALTH CRES, Singapore",False,,,
"Blk 111, C'WEALTH CRES, Singapore",False,,,
"Blk 62, C'WEALTH DR, Singapore",False,,,
"Blk 40, HOLLAND DR, Singapore",False,,,
"Blk 164, STIRLING RD, Singapore",False,,,
"Blk 20, DOVER CRES, Singapore",False,,,
"Blk 32, HOLLAND CL, Singapore",False,,,
"Blk 21, DOVER CRES, Singapore",False,,,
"Blk 154, MEI LING ST, Singapore",False,,,
"Blk 152, MEI LING ST, Singapore",False,,,
"Blk 82, C'WEALTH CL, Singapore",False,,,
"Blk 157, MEI LING ST, Singapore",False,,,
"Blk 21, GHIM MOH RD, Singapore",False,,,
"Blk 4, HOLLAND CL, Singapore",False,,,
"Blk 3, GHIM MOH RD, Singapore",False,,,
"Blk 23A, QUEEN'S CL, Singapore",False,,,
"Blk 12, HOLLAND AVE, Singapore",False,,,
"Blk 13, HOLLAND DR, Singapore",False,,,
"Blk 89, TANGLIN HALT RD, Singapore",False,,,
"Blk 11, HOLLAND DR, Singapore",False,,,
"Blk 90, TANGLIN HALT RD, Singapore",False,,,
"Blk 161, MEI LING ST, Singapore",False,,,
"Blk 160, MEI LING ST, Singapore",False,,,
"Blk 60, STRATHMORE AVE, Singapore",False,,,
"Blk 56, STRATHMORE AVE, Singapore",False,,,
"Blk 145, MEI LING ST, Singapore",False,,,
"Blk 50, STRATHMORE AVE, Singapore",False,,,
"Blk 52, STRATHMORE AVE, Singapore",False,,,
"Blk 51, STRATHMORE AVE, Singapore",False,,,
"Blk 7, GHIM MOH RD, Singapore",False,,,
"Blk 49, STRATHMORE AVE, Singapore",False,,,
"Blk 91, TANGLIN HALT RD, Singapore",False,,,
"Blk 20, HOLLAND DR, Singapore",False,,,
"Blk 132, CLARENCE LANE, Singapore",False,,,
"Blk 48, STRATHMORE AVE, Singapore",False,,,
"Blk 406, SEMBAWANG DR, Singapore",False,,,
"Blk 405, ADMIRALTY LINK, Singapore",False,,,
"Blk 407, SEMBAWANG DR, Singapore",False,,,
"Blk 326, SEMBAWANG CRES, Singapore",False,,,
"Blk 474, SEMBAWANG DR, Singapore",False,,,
"Blk 403, ADMIRALTY LINK, Singapore",False,,,
"Blk 467B, ADMIRALTY DR, Singapore",False,,,
"Blk 589C, MONTREAL DR, Singapore",False,,,
"Blk 338, SEMBAWANG CRES, Singapore",False,,,
"Blk 509A, WELLINGTON CIRCLE, Singapore",False,,,
"Blk 359, ADMIRALTY DR, Singapore",False,,,
"Blk 305, CANBERRA RD, Singapore",False,,,
"Blk 478, SEMBAWANG DR, Singapore",False,,,
"Blk 352C, CANBERRA RD, Singapore",False,,,
"Blk 589D, MONTREAL DR, Singapore",False,,,
"Blk 419, CANBERRA RD, Singapore",False,,,
"Blk 425, CANBERRA RD, Singapore",False,,,
"Blk 480, SEMBAWANG DR, Singapore",False,,,
"Blk 321, SEMBAWANG CL, Singapore",False,,,
"Blk 316, SEMBAWANG VISTA, Singapore",False,,,
"Blk 340A, SEMBAWANG CL, Singapore",False,,,
"Blk 359C, ADMIRALTY DR, Singapore",False,,,
"Blk 414, SEMBAWANG DR, Singapore",False,,,
"Blk 417, CANBERRA RD, Singapore",False,,,
"Blk 424, CANBERRA RD, Singapore",False,,,
"Blk 312, SEMBAWANG DR, Singapore",False,,,
"Blk 507A, WELLINGTON CIRCLE, Singapore",False,,,
"Blk 356B, ADMIRALTY DR, Singapore",False,,,
"Blk 504D, MONTREAL DR, Singapore",False,,,
"Blk 359B, ADMIRALTY DR, Singapore",False,,,
"Blk 501B, WELLINGTON CIRCLE, Singapore",False,,,
"Blk 468A, ADMIRALTY DR, Singapore",False,,,
"Blk 357C, ADMIRALTY DR, Singapore",False,,,
"Blk 468D, ADMIRALTY DR, Singapore",False,,,
"Blk 308, CANBERRA RD, Singapore",False,,,
"Blk 354D, ADMIRALTY DR, Singapore",False,,,
"Blk 506A, WELLINGTON CIRCLE, Singapore",False,,,
"Blk 501D, WELLINGTON CIRCLE, Singapore",False,,,
"Blk 339B, SEMBAWANG CL, Singapore",False,,,
"Blk 307, CANBERRA RD, Singapore",False,,,
"Blk 187B, RIVERVALE DR, Singapore",False,,,
"Blk 188B, RIVERVALE DR, Singapore",False,,,
"Blk 185B, RIVERVALE CRES, Singapore",False,,,
"Blk 124C, RIVERVALE DR, Singapore",False,,,
"Blk 184C, RIVERVALE CRES, Singapore",False,,,
"Blk 191B, RIVERVALE DR, Singapore",False,,,
"Blk 141, RIVERVALE ST, Singapore",False,,,
"Blk 299A, COMPASSVALE ST, Singapore",False,,,
"Blk 303B, ANCHORVALE LINK, Singapore",False,,,
"Blk 305B, ANCHORVALE LINK, Singapore",False,,,
"Blk 114, RIVERVALE WALK, Singapore",False,,,
"Blk 119C, RIVERVALE DR, Singapore",False,,,
"Blk 184B, RIVERVALE CRES, Singapore",False,,,
"Blk 201B, COMPASSVALE DR, Singapore",False,,,
"Blk 311B, ANCHORVALE LANE, Singapore",False,,,
"Blk 259B, COMPASSVALE RD, Singapore",False,,,
"Blk 194, RIVERVALE DR, Singapore",False,,,
"Blk 158A, RIVERVALE CRES, Singapore",False,,,
"Blk 123B, RIVERVALE DR, Singapore",False,,,
"Blk 309B, ANCHORVALE RD, Singapore",False,,,
"Blk 223A, COMPASSVALE WALK, Singapore",False,,,
"Blk 184A, RIVERVALE CRES, Singapore",False,,,
"Blk 127, RIVERVALE ST, Singapore",False,,,
"Blk 207A, COMPASSVALE LANE, Singapore",False,,,
"Blk 299B, COMPASSVALE ST, Singapore",False,,,
"Blk 157A, RIVERVALE CRES, Singapore",False,,,
"Blk 235, COMPASSVALE WALK, Singapore",False,,,
"Blk 413A, FERNVALE LINK, Singapore",False,,,
"Blk 125, RIVERVALE ST, Singapore",False,,,
"Blk 203A, COMPASSVALE RD, Singapore",False,,,
"Blk 408B, FERNVALE RD, Singapore",False,,,
"Blk 206C, COMPASSVALE LANE, Singapore",False,,,
"Blk 234, COMPASSVALE WALK, Singapore",False,,,
"Blk 237, COMPASSVALE WALK, Singapore",False,,,
"Blk 240, COMPASSVALE WALK, Singapore",False,,,
"Blk 156, RIVERVALE CRES, Singapore",False,,,
"Blk 298C, COMPASSVALE ST, Singapore",False,,,
"Blk 403A, FERNVALE LANE, Singapore",False,,,
"Blk 298B, COMPASSVALE ST, Singapore",False,,,
"Blk 188A, RIVERVALE DR, Singapore",False,,,
"Blk 158D, RIVERVALE CRES, Singapore",False,,,
"Blk 188D, RIVERVALE DR, Singapore",False,,,
"Blk 105, RIVERVALE WALK, Singapore",False,,,
"Blk 246, COMPASSVALE RD, Singapore",False,,,
"Blk 307D, ANCHORVALE RD, Singapore",False,,,
"Blk 291D, COMPASSVALE ST, Singapore",False,,,
"Blk 116B, RIVERVALE DR, Singapore",False,,,
"Blk 183A, RIVERVALE CRES, Singapore",False,,,
"Blk 197, RIVERVALE DR, Singapore",False,,,
"Blk 126, RIVERVALE ST, Singapore",False,,,
"Blk 109, RIVERVALE WALK, Singapore",False,,,
"Blk 142, RIVERVALE CRES, Singapore",False,,,
"Blk 255, COMPASSVALE RD, Singapore",False,,,
"Blk 146, RIVERVALE DR, Singapore",False,,,
"Blk 266C, COMPASSVALE BOW, Singapore",False,,,
"Blk 121D, SENGKANG EAST WAY, Singapore",False,,,
"Blk 309C, ANCHORVALE RD, Singapore",False,,,
"Blk 121C, SENGKANG EAST WAY, Singapore",False,,,
"Blk 317C, ANCHORVALE RD, Singapore",False,,,
"Blk 260D, SENGKANG EAST WAY, Singapore",False,,,
"Blk 266B, COMPASSVALE BOW, Singapore",False,,,
"Blk 244, COMPASSVALE RD, Singapore",False,,,
"Blk 412B, FERNVALE LINK, Singapore",False,,,
"Blk 407A, FERNVALE RD, Singapore",False,,,
"Blk 151, RIVERVALE CRES, Singapore",False,,,
"Blk 308B, ANCHORVALE RD, Singapore",False,,,
"Blk 304A, ANCHORVALE LINK, Singapore",False,,,
"Blk 325A, SENGKANG EAST WAY, Singapore",False,,,
"Blk 308C, ANCHORVALE RD, Singapore",False,,,
"Blk 206A, COMPASSVALE LANE, Singapore",False,,,
"Blk 316A, ANCHORVALE LINK, Singapore",False,,,
"Blk 315B, ANCHORVALE RD, Singapore",False,,,
"Blk 408C, FERNVALE RD, Singapore",False,,,
"Blk 205B, COMPASSVALE LANE, Singapore",False,,,
"Blk 406C, FERNVALE RD, Singapore",False,,,
"Blk 404A, FERNVALE LANE, Singapore",False,,,
"Blk 136, RIVERVALE ST, Singapore",False,,,
"Blk 265A, COMPASSVALE LINK, Singapore",False,,,
"Blk 265D, COMPASSVALE BOW, Singapore",False,,,
"Blk 319A, ANCHORVALE DR, Singapore",False,,,
"Blk 261B, SENGKANG EAST WAY, Singapore",False,,,
"Blk 323B, SENGKANG EAST WAY, Singapore",False,,,
"Blk 230, COMPASSVALE WALK, Singapore",False,,,
"Blk 258D, COMPASSVALE RD, Singapore",False,,,
"Blk 260B, SENGKANG EAST WAY, Singapore",False,,,
"Blk 189A, RIVERVALE DR, Singapore",False,,,
"Blk 312A, ANCHORVALE LANE, Singapore",False,,,
"Blk 264E, COMPASSVALE BOW, Singapore",False,,,
"Blk 264C, COMPASSVALE BOW, Singapore",False,,,
"Blk 117B, RIVERVALE DR, Singapore",False,,,
"Blk 265B, COMPASSVALE LINK, Singapore",False,,,
"Blk 325C, SENGKANG EAST WAY, Singapore",False,,,
"Blk 299C, COMPASSVALE ST, Singapore",False,,,
"Blk 226C, COMPASSVALE WALK, Singapore",False,,,
"Blk 250B, COMPASSVALE ST, Singapore",False,,,
"Blk 269B, COMPASSVALE LINK, Singapore",False,,,
"Blk 302D, ANCHORVALE LINK, Singapore",False,,,
"Blk 250D, COMPASSVALE ST, Singapore",False,,,
"Blk 202B, SENGKANG EAST RD, Singapore",False,,,
"Blk 8, LOR LEW LIAN, Singapore",False,,,
"Blk 152, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 154, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 153, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 225, SERANGOON AVE 4, Singapore",False,,,
"Blk 227, SERANGOON AVE 4, Singapore",False,,,
"Blk 145, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 201, SERANGOON CTRL, Singapore",False,,,
"Blk 124, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 143, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 126, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 111, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 546, SERANGOON NTH AVE 3, Singapore",False,,,
"Blk 540, SERANGOON NTH AVE 4, Singapore",False,,,
"Blk 229, SERANGOON AVE 4, Singapore",False,,,
"Blk 332, SERANGOON AVE 3, Singapore",False,,,
"Blk 553, SERANGOON NTH AVE 3, Singapore",False,,,
"Blk 308, SERANGOON AVE 2, Singapore",False,,,
"Blk 226, SERANGOON AVE 4, Singapore",False,,,
"Blk 228, SERANGOON AVE 4, Singapore",False,,,
"Blk 325, SERANGOON AVE 3, Singapore",False,,,
"Blk 220, SERANGOON AVE 4, Singapore",False,,,
"Blk 117, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 244, SERANGOON AVE 2, Singapore",False,,,
"Blk 246, SERANGOON AVE 3, Singapore",False,,,
"Blk 114, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 409, SERANGOON CTRL, Singapore",False,,,
"Blk 426, SERANGOON AVE 1, Singapore",False,,,
"Blk 241, SERANGOON AVE 3, Singapore",False,,,
"Blk 333, SERANGOON AVE 3, Singapore",False,,,
"Blk 517, SERANGOON NTH AVE 4, Singapore",False,,,
"Blk 411, SERANGOON CTRL, Singapore",False,,,
"Blk 123, SERANGOON NTH AVE 1, Singapore",False,,,
"Blk 427, SERANGOON CTRL, Singapore",False,,,
"Blk 257, SERANGOON CTRL DR, Singapore",False,,,
"Blk 256, SERANGOON CTRL DR, Singapore",False,,,
"Blk 549, SERANGOON NTH AVE 3, Singapore",False,,,
"Blk 520, SERANGOON NTH AVE 4, Singapore",False,,,
"Blk 213, SERANGOON AVE 4, Singapore",False,,,
"Blk 539, SERANGOON NTH AVE 4, Singapore",False,,,
"Blk 321, SERANGOON AVE 2, Singapore",False,,,
"Blk 232A, SERANGOON AVE 2, Singapore",False,,,
"Blk 423, SERANGOON CTRL, Singapore",False,,,
"Blk 417, SERANGOON CTRL, Singapore",False,,,
"Blk 204, TAMPINES ST 21, Singapore",False,,,
"Blk 408, TAMPINES ST 41, Singapore",False,,,
"Blk 826, TAMPINES ST 81, Singapore",False,,,
"Blk 405, TAMPINES ST 41, Singapore",False,,,
"Blk 452, TAMPINES ST 42, Singapore",False,,,
"Blk 433, TAMPINES ST 43, Singapore",False,,,
"Blk 214, TAMPINES ST 23, Singapore",False,,,
"Blk 853, TAMPINES ST 83, Singapore",False,,,
"Blk 803, TAMPINES AVE 4, Singapore",False,,,
"Blk 293, TAMPINES ST 22, Singapore",False,,,
"Blk 276, TAMPINES ST 22, Singapore",False,,,
"Blk 424, TAMPINES ST 41, Singapore",False,,,
"Blk 267, TAMPINES ST 21, Singapore",False,,,
"Blk 851, TAMPINES ST 83, Singapore",False,,,
"Blk 246, TAMPINES ST 21, Singapore",False,,,
"Blk 883, TAMPINES ST 84, Singapore",False,,,
"Blk 250, TAMPINES ST 21, Singapore",False,,,
"Blk 272, TAMPINES ST 22, Singapore",False,,,
"Blk 225, TAMPINES ST 23, Singapore",False,,,
"Blk 249, TAMPINES ST 21, Singapore",False,,,
"Blk 113, TAMPINES ST 11, Singapore",False,,,
"Blk 407, TAMPINES ST 41, Singapore",False,,,
"Blk 854, TAMPINES ST 82, Singapore",False,,,
"Blk 464, TAMPINES ST 44, Singapore",False,,,
"Blk 241, TAMPINES ST 21, Singapore",False,,,
"Blk 206, TAMPINES ST 21, Singapore",False,,,
"Blk 420, TAMPINES ST 41, Singapore",False,,,
"Blk 817, TAMPINES ST 81, Singapore",False,,,
"Blk 421, TAMPINES ST 41, Singapore",False,,,
"Blk 244, TAMPINES ST 21, Singapore",False,,,
"Blk 469, TAMPINES ST 44, Singapore",False,,,
"Blk 477, TAMPINES ST 43, Singapore",False,,,
"Blk 843, TAMPINES ST 83, Singapore",False,,,
"Blk 850, TAMPINES ST 82, Singapore",False,,,
"Blk 899A, TAMPINES ST 81, Singapore",False,,,
"Blk 856, TAMPINES ST 82, Singapore",False,,,
"Blk 812, TAMPINES AVE 4, Singapore",False,,,
"Blk 840, TAMPINES ST 82, Singapore",False,,,
"Blk 368, TAMPINES ST 34, Singapore",False,,,
"Blk 342, TAMPINES ST 33, Singapore",False,,,
"Blk 888, TAMPINES ST 81, Singapore",False,,,
"Blk 359, TAMPINES ST 34, Singapore",False,,,
"Blk 137, SIMEI ST 1, Singapore",False,,,
"Blk 432, TAMPINES ST 41, Singapore",False,,,
"Blk 321, TAMPINES ST 33, Singapore",False,,,
"Blk 425, TAMPINES ST 41, Singapore",False,,,
"Blk 348, TAMPINES ST 33, Singapore",False,,,
"Blk 135, SIMEI ST 1, Singapore",False,,,
"Blk 487B, TAMPINES ST 45, Singapore",False,,,
"Blk 489A, TAMPINES ST 45, Singapore",False,,,
"Blk 154, SIMEI ST 1, Singapore",False,,,
"Blk 117, SIMEI ST 1, Singapore",False,,,
"Blk 340, TAMPINES ST 33, Singapore",False,,,
"Blk 935, TAMPINES ST 91, Singapore",False,,,
"Blk 134, SIMEI ST 1, Singapore",False,,,
"Blk 891A, TAMPINES AVE 8, Singapore",False,,,
"Blk 133, SIMEI ST 1, Singapore",False,,,
"Blk 343, TAMPINES ST 33, Singapore",False,,,
"Blk 345, TAMPINES ST 33, Singapore",False,,,
"Blk 285, TAMPINES ST 22, Singapore",False,,,
"Blk 718, TAMPINES ST 72, Singapore",False,,,
"Blk 725, TAMPINES ST 71, Singapore",False,,,
"Blk 730, TAMPINES ST 71, Singapore",False,,,
"Blk 707, TAMPINES ST 71, Singapore",False,,,
"Blk 301, TAMPINES ST 32, Singapore",False,,,
"Blk 165, SIMEI RD, Singapore",False,,,
"Blk 247, TAMPINES ST 21, Singapore",False,,,
"Blk 227, TAMPINES ST 23, Singapore",False,,,
"Blk 810, TAMPINES AVE 4, Singapore",False,,,
"Blk 491E, TAMPINES ST 45, Singapore",False,,,
"Blk 894A, TAMPINES ST 81, Singapore",False,,,
"Blk 865, TAMPINES ST 83, Singapore",False,,,
"Blk 922, TAMPINES ST 91, Singapore",False,,,
"Blk 930, TAMPINES ST 91, Singapore",False,,,
"Blk 846, TAMPINES ST 82, Singapore",False,,,
"Blk 270, TAMPINES ST 21, Singapore",False,,,
"Blk 497G, TAMPINES ST 45, Singapore",False,,,
"Blk 141, TAMPINES ST 12, Singapore",False,,,
"Blk 741, TAMPINES ST 72, Singapore",False,,,
"Blk 497B, TAMPINES ST 45, Singapore",False,,,
"Blk 492C, TAMPINES ST 45, Singapore",False,,,
"Blk 497H, TAMPINES ST 45, Singapore",False,,,
"Blk 731, TAMPINES ST 71, Singapore",False,,,
"Blk 289, TAMPINES ST 22, Singapore",False,,,
"Blk 727, TAMPINES ST 71, Singapore",False,,,
"Blk 485B, TAMPINES AVE 9, Singapore",False,,,
"Blk 842E, TAMPINES ST 82, Singapore",False,,,
"Blk 498E, TAMPINES ST 45, Singapore",False,,,
"Blk 277, TAMPINES ST 22, Singapore",False,,,
"Blk 496C, TAMPINES ST 43, Singapore",False,,,
"Blk 237, TAMPINES ST 21, Singapore",False,,,
"Blk 486B, TAMPINES AVE 9, Singapore",False,,,
"Blk 501, TAMPINES CTRL 1, Singapore",False,,,
"Blk 496E, TAMPINES AVE 9, Singapore",False,,,
"Blk 307, TAMPINES ST 32, Singapore",False,,,
"Blk 230C, TAMPINES ST 24, Singapore",False,,,
"Blk 870, TAMPINES ST 83, Singapore",False,,,
"Blk 491C, TAMPINES ST 45, Singapore",False,,,
"Blk 164, TAMPINES ST 12, Singapore",False,,,
"Blk 263, TAMPINES ST 21, Singapore",False,,,
"Blk 234, TAMPINES ST 21, Singapore",False,,,
"Blk 440, TAMPINES ST 43, Singapore",False,,,
"Blk 384, TAMPINES ST 32, Singapore",False,,,
"Blk 304, TAMPINES ST 32, Singapore",False,,,
